symbol,organ_name,icb_name3,icb_name2,icb_name4,com_type_code,icb_code1,icb_code2,icb_code3,icb_code4
PTH,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Phân phối xăng dầu & khí đốt,CT,7000,7500,7570,7573
PSG,Công ty Cổ phần Đầu tư và Xây lắp Dầu khí Sài Gòn,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PTL,Công ty Cổ phần Victory Group,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
MRF,Công ty Cổ phần MERUFA,Thiết bị và Dịch vụ Y tế,Y tế,Thiết bị y tế,CT,4000,4500,4530,4535
POS,Công ty Cổ phần Vận hành và Xây lắp PTSC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Dầu khí,Thiết bị và Dịch vụ Dầu khí,CT,0001,0500,0570,0573
PSN,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
L63,Công ty Cổ phần Lilama 69-3,Công nghiệp nặng,Hàng & Dịch vụ Công nghiệp,Máy công nghiệp,CT,2000,2700,2750,2757
DAT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,Sản xuất thực phẩm,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,CT,3000,3500,3570,3573
PSI,Công ty Cổ phần Chứng khoán Dầu khí,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8000,8700,8770,8777
PSL,Công ty Cổ phần Chăn nuôi Phú Sơn,Sản xuất thực phẩm,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,CT,3000,3500,3570,3573
PSP,Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,Vận tải,Hàng & Dịch vụ Công nghiệp,Dịch vụ vận tải,CT,2000,2700,2770,2779
PV2,Công ty Cổ phần Đầu tư PV2,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
PTM,"Công ty Cổ phần Sản xuất, Thương mại Và Dịch vụ Ô tô PTM",Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,CT,3000,3300,3350,3353
HCM,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8000,8700,8770,8777
PVB,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Dầu khí,Thiết bị và Dịch vụ Dầu khí,CT,0001,0500,0570,0573
L35,Công ty Cổ phần Cơ khí Lắp máy Lilama,Công nghiệp nặng,Hàng & Dịch vụ Công nghiệp,Máy công nghiệp,CT,2000,2700,2750,2757
LCS,Công ty Cổ phần Licogi 16.6,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
LDP,Công ty Cổ phần Dược Lâm Đồng - Ladophar,Dược phẩm,Y tế,Dược phẩm,CT,4000,4500,4570,4577
NAW,Công ty Cổ phần Cấp nước Nghệ An,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Nước,CT,7000,7500,7570,7577
HD2,Công ty Cổ phần Đầu tư phát triển nhà HUD2,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
PTS,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,Vận tải,Hàng & Dịch vụ Công nghiệp,Dịch vụ vận tải,CT,2000,2700,2770,2779
PVM,Công ty Cổ phần Máy - Thiết bị Dầu khí,Tư vấn & Hỗ trợ Kinh doanh,Hàng & Dịch vụ Công nghiệp,Nhà cung cấp thiết bị,CT,2000,2700,2790,2797
PVA,Công ty Cổ phần Tổng Công ty Xây lắp Dầu khí Nghệ An,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Dầu khí,Thiết bị và Dịch vụ Dầu khí,CT,0001,0500,0570,0573
PVE,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Dầu khí,Thiết bị và Dịch vụ Dầu khí,CT,0001,0500,0570,0573
PTT,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Vận tải,Hàng & Dịch vụ Công nghiệp,Dịch vụ vận tải,CT,2000,2700,2770,2779
DSP,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Du lịch & Giải trí,Du lịch và Giải trí,Vận tải hành khách & Du lịch,CT,5000,5700,5750,5759
DTD,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
NDX,Công ty Cổ phần Xây lắp Phát triển Nhà Đà Nẵng,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PRE,Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội,Bảo hiểm phi nhân thọ,Bảo hiểm,Tái bảo hiểm,BH,8000,8500,8530,8538
ILB,Công ty Cổ phần ICD Tân Cảng - Long Bình,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Dầu khí,Thiết bị và Dịch vụ Dầu khí,CT,0001,0500,0570,0573
PVH,Công ty Cổ phần Xây lắp Dầu khí Thanh Hóa,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PVP,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Vận tải,Hàng & Dịch vụ Công nghiệp,Dịch vụ vận tải,CT,2000,2700,2770,2779
PCE,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",CT,1000,1300,1350,1357
PVX,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PXI,Công ty Cổ phần Xây dựng Công nghiệp và Dân dụng Dầu khí,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
BQB,Công ty Cổ phần Bia Hà Nội - Quảng Bình,Bia và đồ uống,Thực phẩm và đồ uống,Sản xuất bia,CT,3000,3500,3530,3533
QCG,Công ty Cổ phần Quốc Cường Gia Lai,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
QHW,Công ty Cổ phần Nước khoáng Quảng Ninh,Bia và đồ uống,Thực phẩm và đồ uống,Đồ uống & giải khát,CT,3000,3500,3530,3537
QSP,Công ty Cổ phần Tân cảng Quy Nhơn,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
PQN,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
QNS,Công ty Cổ phần Đường Quảng Ngãi,Sản xuất thực phẩm,Thực phẩm và đồ uống,Thực phẩm,CT,3000,3500,3570,3577
NTP,Công ty Cổ phần Nhựa Thiếu niên Tiền Phong,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
QNC,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
PVL,Công ty Cổ phần Đầu tư Nhà Đất Việt,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
QPH,Công ty Cổ phần Thủy điện Quế Phong,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,CT,7000,7500,7530,7535
PVT,Tổng Công ty Cổ phần Vận tải Dầu khí,Vận tải,Hàng & Dịch vụ Công nghiệp,Vận tải Thủy,CT,2000,2700,2770,2773
RAL,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông,Hàng gia dụng,Hàng cá nhân & Gia dụng,Thiết bị gia dụng,CT,3000,3700,3720,3726
PTG,Công ty Cổ phần May Xuất Khẩu Phan Thiết,Hàng cá nhân,Hàng cá nhân & Gia dụng,Hàng May mặc,CT,3000,3700,3760,3763
TBR,Công ty Cổ phần Địa ốc Tân Bình,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
PWA,Công ty Cổ phần Bất động sản dầu khí,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
S72,Công ty Cổ phần Sông Đà 7.02,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
NNT,Công ty Cổ phần Cấp nước Ninh Thuận,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Nước,CT,7000,7500,7570,7577
QCC,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
S74,Công ty Cổ phần Sông Đà 7.04,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
MHL,Công ty Cổ phần Minh Hữu Liên,Kim loại,Tài nguyên Cơ bản,Thép và sản phẩm thép,CT,1000,1700,1750,1757
BSQ,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,Bia và đồ uống,Thực phẩm và đồ uống,Sản xuất bia,CT,3000,3500,3530,3533
MIE,Tổng Công ty Máy và Thiết bị Công nghiệp - CTCP,Công nghiệp nặng,Hàng & Dịch vụ Công nghiệp,Máy công nghiệp,CT,2000,2700,2750,2757
PIA,Công ty Cổ phần Tin học Viễn thông Petrolimex,Viễn thông cố định,Viễn thông,Viễn thông cố định,CT,6000,6500,6530,6535
SAL,Công ty Cổ phần Trục vớt Cứu hộ Việt Nam,Công nghiệp nặng,Hàng & Dịch vụ Công nghiệp,Xe tải & Đóng tàu,CT,2000,2700,2750,2753
L40,Công ty Cổ phần Đầu tư và Xây dựng 40,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
SAM,Công ty Cổ phần SAM Holdings,Thiết bị và Phần cứng,Công nghệ Thông tin,Thiết bị viễn thông,CT,9000,9500,9570,9578
APT,Công ty Cổ phần Kinh doanh thủy hải sản Sài Gòn,Sản xuất thực phẩm,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,CT,3000,3500,3570,3573
NDC,Công ty Cổ phần Nam Dược,Dược phẩm,Y tế,Dược phẩm,CT,4000,4500,4570,4577
QNT,Công ty Cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PVG,Công ty Cổ phần Kinh doanh LPG Việt Nam,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Phân phối xăng dầu & khí đốt,CT,7000,7500,7570,7573
HNG,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Sản xuất thực phẩm,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,CT,3000,3500,3570,3573
SBA,Công ty Cổ phần Sông Ba,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,CT,7000,7500,7530,7535
QST,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",CT,5000,5500,5550,5557
PVI,Công ty Cổ phần PVI,Bảo hiểm phi nhân thọ,Bảo hiểm,Bảo hiểm phi nhân thọ,BH,8000,8500,8530,8536
BSG,Công ty Cổ phần Xe khách Sài Gòn,Du lịch & Giải trí,Du lịch và Giải trí,Vận tải hành khách & Du lịch,CT,5000,5700,5750,5759
PJS,Công ty Cổ phần Cấp nước Phú Hòa Tân,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Nước,CT,7000,7500,7570,7577
SBS,Công ty Cổ phần Chứng khoán SBS,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,CK,8000,8700,8770,8777
RCC,Công ty Cổ phần Tổng Công ty Công trình Đường sắt,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
QTC,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
RCL,Công ty Cổ phần Địa ốc Chợ Lớn,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
SCD,Công ty Cổ phần Nước giải khát Chương Dương,Bia và đồ uống,Thực phẩm và đồ uống,Đồ uống & giải khát,CT,3000,3500,3530,3537
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,Sản xuất Dầu khí,Dầu khí,Sản xuất và Khai thác dầu khí,CT,0001,0500,0530,0533
PHP,Công ty Cổ phần Cảng Hải Phòng,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
NHC,Công ty Cổ phần Gạch ngói Nhị Hiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
PPY,Công ty Cổ phần Xăng dầu dầu khí Phú Yên,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Phân phối xăng dầu & khí đốt,CT,7000,7500,7570,7573
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,CT,7000,7500,7530,7535
PHC,Công ty Cổ phần Xây dựng Phục Hưng Holdings,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PPH,Tổng Công ty Cổ phần Phong Phú,Hàng cá nhân,Hàng cá nhân & Gia dụng,Hàng May mặc,CT,3000,3700,3760,3763
RCD,Công ty Cổ phần Xây dựng - Địa ốc Cao su,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
GKM,Công ty Cổ phần GKM Holdings,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
NVB,Ngân hàng Thương mại Cổ phần Quốc Dân,Ngân hàng,Ngân hàng,Ngân hàng,NH,8301,8300,8350,8355
PMW,Công ty Cổ phần Cấp Nước Phú Mỹ,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Nước,CT,7000,7500,7570,7577
PVY,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
S55,Công ty Cổ phần Sông Đà 505,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
RDP,Công ty Cổ phần Rạng Đông Holding,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,1000,1300,1350,1353
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,CT,7000,7500,7530,7535
LBM,Công ty Cổ phần Khoáng sản và Vật liệu xây dựng Lâm Đồng,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
PX1,Công ty Cổ phần Xi măng Sông Lam 2,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
S99,Công ty Cổ phần SCI,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PXA,Công ty Cổ phần Đầu tư và Thương mại Dầu khí Nghệ An,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
PTO,Công ty Cổ phần Dịch vụ - Xây dựng Công trình Bưu điện,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PXL,Công ty Cổ phần Đầu tư Khu Công Nghiệp Dầu khí Long Sơn,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
PXS,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
NXT,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,CT,2000,2300,2350,2353
PTP,Công ty Cổ phần PTP,Viễn thông cố định,Viễn thông,Viễn thông cố định,CT,6000,6500,6530,6535
PXT,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
PWS,Công ty Cổ phần Cấp thoát nước Phú Yên,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Nước,CT,7000,7500,7570,7577
PVC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Dầu khí,Thiết bị và Dịch vụ Dầu khí,CT,0001,0500,0570,0573
QBS,Công ty Cổ phần Xuất nhập khẩu Quảng Bình,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",CT,1000,1300,1350,1357
PSD,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,CT,5000,5300,5370,5379
NTF,Công ty Cổ phần Dược - Vật tư y tế Nghệ An,Dược phẩm,Y tế,Dược phẩm,CT,4000,4500,4570,4577
QHD,Công ty Cổ phần Que hàn điện Việt Đức,Hàng công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp phức hợp,CT,2000,2700,2720,2727
MQN,Công ty Cổ phần Môi trường đô thị Quảng Ngãi,Tư vấn & Hỗ trợ Kinh doanh,Hàng & Dịch vụ Công nghiệp,Chất thải & Môi trường,CT,2000,2700,2790,2799
PMT,Công ty Cổ phần Viễn thông Telvina Việt Nam,Thiết bị và Phần cứng,Công nghệ Thông tin,Thiết bị viễn thông,CT,9000,9500,9570,9578
CQN,Công ty Cổ phần Cảng Quảng Ninh,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
ND2,Công ty Cổ phần Đầu tư và Phát triển điện Miền Bắc 2,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,CT,7000,7500,7530,7535
QTP,Công ty Cổ phần Nhiệt điện Quảng Ninh,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,CT,7000,7500,7530,7535
QNU,Công ty Cổ phần Môi trường Đô thị Quảng Nam,Tư vấn & Hỗ trợ Kinh doanh,Hàng & Dịch vụ Công nghiệp,Chất thải & Môi trường,CT,2000,2700,2790,2799
SAC,Công ty Cổ phần Xếp dỡ và Dịch vụ cảng Sài Gòn,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
NQN,Công ty Cổ phần Nước sạch Quảng Ninh,Nước & Khí đốt,"Điện, nước & xăng dầu khí đốt",Nước,CT,7000,7500,7570,7577
PXM,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2000,2300,2350,2357
VHM,Công ty Cổ phần Vinhomes,Bất động sản,Bất động sản,Bất động sản,CT,8000,8600,8630,8633
PTB,Công ty Cổ phần Phú Tài,Lâm nghiệp và Giấy,Tài nguyên Cơ bản,Lâm sản và Chế biến gỗ,CT,1000,1700,1730,1733
QNP,Công ty Cổ phần Cảng Quy Nhơn,Vận tải,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng",CT,2000,2700,2770,2777
PMJ,Công ty Cổ phần Vật tư Bưu điện,Thiết bị và Phần cứng,Công nghệ Thông tin,Thiết bị viễn thông,CT,9000,9500,9570,9578
